id,time,line_ref,vehicle_id,number_plate,journey_id,direction,origin,destination,origin_est_departure,destination_est_arrival,latitude,longitude,bearing
7312,2024-10-07 06:11:34.000,X62,12209,YX72OML,705,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 06:05:00.000,2024-10-07 08:08:00.000,55.625128,-2.829840,302
7313,2024-10-07 06:11:54.000,51,11308,YA13AEK,637,inbound,The_Avenue,Transport_Interchange,2024-10-07 05:37:00.000,2024-10-07 06:31:00.000,55.598463,-2.721594,305
7314,2024-10-07 06:11:47.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.617526,-2.805413,NULL
7315,2024-10-07 06:12:19.000,51,11308,YA13AEK,637,inbound,The_Avenue,Transport_Interchange,2024-10-07 05:37:00.000,2024-10-07 06:31:00.000,55.599153,-2.724431,295
7316,2024-10-07 06:12:27.000,51,11725,YJ17FZA,714,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 06:14:00.000,2024-10-07 08:36:00.000,55.617508,-2.805345,NULL
7317,2024-10-07 06:12:18.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.617506,-2.805421,NULL
7318,2024-10-07 06:12:16.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.618000,-3.078100,154
7319,2024-10-07 06:12:24.000,X62,12005,YX20ODR,635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:35:00.000,2024-10-07 07:38:00.000,55.640431,-3.113885,289
7320,2024-10-07 06:12:20.000,X62,12006,YX20ODS,535,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 04:35:00.000,2024-10-07 06:38:00.000,55.884578,-3.166375,16
7321,2024-10-07 06:12:13.000,X62,12209,YX72OML,705,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 06:05:00.000,2024-10-07 08:08:00.000,55.626638,-2.834448,301
7322,2024-10-07 06:12:41.000,51,11308,YA13AEK,637,inbound,The_Avenue,Transport_Interchange,2024-10-07 05:37:00.000,2024-10-07 06:31:00.000,55.599648,-2.726981,279
7323,2024-10-07 06:12:36.000,51,11705,YJ17FWV,544,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 04:44:00.000,2024-10-07 07:06:00.000,55.875356,-3.002781,NULL
7324,2024-10-07 06:12:27.000,51,11725,YJ17FZA,714,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 06:14:00.000,2024-10-07 08:36:00.000,55.617508,-2.805345,NULL
7325,2024-10-07 06:12:30.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.617485,-2.805421,NULL
7326,2024-10-07 06:12:43.000,X62,12001,YX20ODK,705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 06:05:00.000,2024-10-07 08:25:00.000,55.953893,-3.187845,232
7327,2024-10-07 06:12:43.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.615883,-3.074446,93
7328,2024-10-07 06:12:24.000,X62,12005,YX20ODR,635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:35:00.000,2024-10-07 07:38:00.000,55.640431,-3.113885,289
7329,2024-10-07 06:12:37.000,X62,12006,YX20ODS,535,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 04:35:00.000,2024-10-07 06:38:00.000,55.884691,-3.166293,28
7330,2024-10-07 06:12:51.000,51,11308,YA13AEK,637,inbound,The_Avenue,Transport_Interchange,2024-10-07 05:37:00.000,2024-10-07 06:31:00.000,55.599646,-2.728385,258
7331,2024-10-07 06:12:58.000,51,11705,YJ17FWV,544,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 04:44:00.000,2024-10-07 07:06:00.000,55.875878,-3.004000,305
7332,2024-10-07 06:12:43.000,X62,12001,YX20ODK,705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 06:05:00.000,2024-10-07 08:25:00.000,55.953893,-3.187845,232
7333,2024-10-07 06:12:43.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.615883,-3.074446,93
7334,2024-10-07 06:12:50.000,X62,12005,YX20ODR,635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:35:00.000,2024-10-07 07:38:00.000,55.641128,-3.115976,38
7335,2024-10-07 06:12:58.000,X62,12006,YX20ODS,535,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 04:35:00.000,2024-10-07 06:38:00.000,55.884896,-3.166131,27
7336,2024-10-07 06:12:58.000,X62,12008,YX20ODU,605,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:05:00.000,2024-10-07 07:08:00.000,55.775983,-3.216481,296
7337,2024-10-07 06:13:23.000,51,11308,YA13AEK,637,inbound,The_Avenue,Transport_Interchange,2024-10-07 05:37:00.000,2024-10-07 06:31:00.000,55.599213,-2.732038,259
7338,2024-10-07 06:13:13.000,X62,12001,YX20ODK,705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 06:05:00.000,2024-10-07 08:25:00.000,55.953420,-3.188573,227
7339,2024-10-07 06:13:16.000,X62,12005,YX20ODR,635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:35:00.000,2024-10-07 07:38:00.000,55.642366,-3.114816,264
7340,2024-10-07 06:13:24.000,X62,12006,YX20ODS,535,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 04:35:00.000,2024-10-07 06:38:00.000,55.887585,-3.163948,24
7341,2024-10-07 06:13:43.000,51,11308,YA13AEK,637,inbound,The_Avenue,Transport_Interchange,2024-10-07 05:37:00.000,2024-10-07 06:31:00.000,55.598888,-2.734625,255
7342,2024-10-07 06:13:30.000,51,11725,YJ17FZA,714,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 06:14:00.000,2024-10-07 08:36:00.000,55.617475,-2.805383,NULL
7343,2024-10-07 06:13:33.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.617483,-2.805520,327
7344,2024-10-07 06:13:29.000,X62,12001,YX20ODK,705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 06:05:00.000,2024-10-07 08:25:00.000,55.952970,-3.188888,163
7345,2024-10-07 06:13:38.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.617293,-3.068065,49
7346,2024-10-07 06:13:38.000,X62,12005,YX20ODR,635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:35:00.000,2024-10-07 07:38:00.000,55.642185,-3.116418,251
7347,2024-10-07 06:13:24.000,X62,12006,YX20ODS,535,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 04:35:00.000,2024-10-07 06:38:00.000,55.887585,-3.163948,24
7348,2024-10-07 06:13:29.000,X62,12008,YX20ODU,605,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:05:00.000,2024-10-07 07:08:00.000,55.780340,-3.218788,9
7349,2024-10-07 06:13:41.000,X62,12209,YX72OML,705,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 06:05:00.000,2024-10-07 08:08:00.000,55.628715,-2.851785,237
7350,2024-10-07 06:14:01.000,51,11705,YJ17FWV,544,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 04:44:00.000,2024-10-07 07:06:00.000,55.880423,-3.015630,305
7351,2024-10-07 06:14:05.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.616525,-2.805183,144
7352,2024-10-07 06:14:13.000,X62,12001,YX20ODK,705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 06:05:00.000,2024-10-07 08:25:00.000,55.951041,-3.187993,162
7353,2024-10-07 06:14:11.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.617965,-3.066491,49
7354,2024-10-07 06:14:03.000,X62,12005,YX20ODR,635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:35:00.000,2024-10-07 07:38:00.000,55.642133,-3.118373,262
7355,2024-10-07 06:14:14.000,X62,12008,YX20ODU,605,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:05:00.000,2024-10-07 07:08:00.000,55.786675,-3.221816,358
7356,2024-10-07 06:14:24.000,51,11308,YA13AEK,637,inbound,The_Avenue,Transport_Interchange,2024-10-07 05:37:00.000,2024-10-07 06:31:00.000,55.598668,-2.739806,267
7357,2024-10-07 06:14:19.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.616001,-2.805408,212
7358,2024-10-07 06:14:13.000,X62,12001,YX20ODK,705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 06:05:00.000,2024-10-07 08:25:00.000,55.951041,-3.187993,162
7359,2024-10-07 06:14:11.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.617965,-3.066491,49
7360,2024-10-07 06:14:25.000,X62,12006,YX20ODS,535,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 04:35:00.000,2024-10-07 06:38:00.000,55.891776,-3.161105,3
7361,2024-10-07 06:14:17.000,X62,12008,YX20ODU,605,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:05:00.000,2024-10-07 07:08:00.000,55.787040,-3.221796,359
7362,2024-10-07 06:14:35.000,51,11308,YA13AEK,637,inbound,The_Avenue,Transport_Interchange,2024-10-07 05:37:00.000,2024-10-07 06:31:00.000,55.598428,-2.740196,149
7363,2024-10-07 06:14:34.000,51,11725,YJ17FZA,714,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 06:14:00.000,2024-10-07 08:36:00.000,55.617420,-2.805380,138
7364,2024-10-07 06:14:42.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.614936,-2.806243,178
7365,2024-10-07 06:14:36.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.618301,-3.065571,54
7366,2024-10-07 06:14:25.000,X62,12006,YX20ODS,535,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 04:35:00.000,2024-10-07 06:38:00.000,55.891776,-3.161105,3
7367,2024-10-07 06:15:00.000,51,11725,YJ17FZA,714,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 06:14:00.000,2024-10-07 08:36:00.000,55.616703,-2.805088,146
7368,2024-10-07 06:14:52.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.614876,-2.806138,188
7369,2024-10-07 06:14:57.000,X62,12001,YX20ODK,705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 06:05:00.000,2024-10-07 08:25:00.000,55.950500,-3.187441,156
7370,2024-10-07 06:14:53.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.618856,-3.064256,45
7371,2024-10-07 06:14:44.000,X62,12006,YX20ODS,535,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 04:35:00.000,2024-10-07 06:38:00.000,55.894155,-3.161743,356
7372,2024-10-07 06:14:44.000,X62,12209,YX72OML,705,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 06:05:00.000,2024-10-07 08:08:00.000,55.622490,-2.867118,212
7373,2024-10-07 06:15:13.000,51,11308,YA13AEK,637,inbound,The_Avenue,Transport_Interchange,2024-10-07 05:37:00.000,2024-10-07 06:31:00.000,55.596686,-2.739561,259
7374,2024-10-07 06:15:04.000,51,11705,YJ17FWV,544,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 04:44:00.000,2024-10-07 07:06:00.000,55.886388,-3.030506,304
7375,2024-10-07 06:15:13.000,51,11725,YJ17FZA,714,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 06:14:00.000,2024-10-07 08:36:00.000,55.616223,-2.805190,216
7376,2024-10-07 06:14:52.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.614876,-2.806138,188
7377,2024-10-07 06:14:57.000,X62,12001,YX20ODK,705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 06:05:00.000,2024-10-07 08:25:00.000,55.950500,-3.187441,156
7378,2024-10-07 06:15:06.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.618966,-3.064045,52
7379,2024-10-07 06:15:10.000,X62,12005,YX20ODR,635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:35:00.000,2024-10-07 07:38:00.000,55.642816,-3.136683,319
7380,2024-10-07 06:15:43.000,51,11308,YA13AEK,637,inbound,The_Avenue,Transport_Interchange,2024-10-07 05:37:00.000,2024-10-07 06:31:00.000,55.596210,-2.741371,188
7381,2024-10-07 06:15:46.000,51,11705,YJ17FWV,544,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 04:44:00.000,2024-10-07 07:06:00.000,55.887253,-3.032911,297
7382,2024-10-07 06:15:42.000,51,11725,YJ17FZA,714,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 06:14:00.000,2024-10-07 08:36:00.000,55.614913,-2.806308,189
7383,2024-10-07 06:15:27.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.614290,-2.805606,117
7384,2024-10-07 06:15:35.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.619386,-3.062935,52
7385,2024-10-07 06:15:43.000,X62,12005,YX20ODR,635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:35:00.000,2024-10-07 07:38:00.000,55.645038,-3.144998,280
7386,2024-10-07 06:15:43.000,X62,12006,YX20ODS,535,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 04:35:00.000,2024-10-07 06:38:00.000,55.899945,-3.162720,329
7387,2024-10-07 06:15:34.000,X62,12008,YX20ODU,605,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:05:00.000,2024-10-07 07:08:00.000,55.798553,-3.222733,348
7388,2024-10-07 06:15:47.000,X62,12209,YX72OML,705,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 06:05:00.000,2024-10-07 08:08:00.000,55.618511,-2.876296,205
7389,2024-10-07 06:16:06.000,51,11705,YJ17FWV,544,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 04:44:00.000,2024-10-07 07:06:00.000,55.887253,-3.032911,NULL
7390,2024-10-07 06:16:12.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.615176,-2.803280,325
7391,2024-10-07 06:16:08.000,X62,12001,YX20ODK,705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 06:05:00.000,2024-10-07 08:25:00.000,55.948561,-3.186711,158
7392,2024-10-07 06:16:12.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.620261,-3.060103,39
7393,2024-10-07 06:16:01.000,X62,12209,YX72OML,705,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 06:05:00.000,2024-10-07 08:08:00.000,55.617750,-2.876731,205
7394,2024-10-07 06:16:26.000,51,11705,YJ17FWV,544,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 04:44:00.000,2024-10-07 07:06:00.000,55.887600,-3.034353,272
7395,2024-10-07 06:16:23.000,51,11725,YJ17FZA,714,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 06:14:00.000,2024-10-07 08:36:00.000,55.614308,-2.803746,37
7396,2024-10-07 06:16:23.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.616008,-2.803951,348
7397,2024-10-07 06:16:08.000,X62,12001,YX20ODK,705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 06:05:00.000,2024-10-07 08:25:00.000,55.948561,-3.186711,158
7398,2024-10-07 06:16:12.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.620261,-3.060103,39
7399,2024-10-07 06:16:17.000,X62,12005,YX20ODR,635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:35:00.000,2024-10-07 07:38:00.000,55.646368,-3.154328,284
7400,2024-10-07 06:16:46.000,51,11308,YA13AEK,637,inbound,The_Avenue,Transport_Interchange,2024-10-07 05:37:00.000,2024-10-07 06:31:00.000,55.596098,-2.741401,NULL
7401,2024-10-07 06:16:26.000,51,11705,YJ17FWV,544,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 04:44:00.000,2024-10-07 07:06:00.000,55.887600,-3.034353,272
7402,2024-10-07 06:16:43.000,51,11725,YJ17FZA,714,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 06:14:00.000,2024-10-07 08:36:00.000,55.615221,-2.803315,327
7403,2024-10-07 06:16:47.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.616745,-2.803610,132
7404,2024-10-07 06:16:40.000,X62,12001,YX20ODK,705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 06:05:00.000,2024-10-07 08:25:00.000,55.947673,-3.186265,163
7405,2024-10-07 06:16:43.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.620878,-3.058935,48
7406,2024-10-07 06:16:35.000,X62,12006,YX20ODS,535,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 04:35:00.000,2024-10-07 06:38:00.000,55.900990,-3.163810,326
7407,2024-10-07 06:16:35.000,X62,12008,YX20ODU,605,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:05:00.000,2024-10-07 07:08:00.000,55.807313,-3.227358,340
7408,2024-10-07 06:16:37.000,X62,12209,YX72OML,705,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 06:05:00.000,2024-10-07 08:08:00.000,55.616711,-2.878461,229
7409,2024-10-07 06:17:14.000,51,11308,YA13AEK,637,inbound,The_Avenue,Transport_Interchange,2024-10-07 05:37:00.000,2024-10-07 06:31:00.000,55.596000,-2.741733,266
7410,2024-10-07 06:16:55.000,51,11725,YJ17FZA,714,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 06:14:00.000,2024-10-07 08:36:00.000,55.616038,-2.803976,350
7411,2024-10-07 06:16:54.000,X62,12006,YX20ODS,535,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 04:35:00.000,2024-10-07 06:38:00.000,55.901316,-3.164191,333
7412,2024-10-07 06:17:39.000,51,11308,YA13AEK,637,inbound,The_Avenue,Transport_Interchange,2024-10-07 05:37:00.000,2024-10-07 06:31:00.000,55.596168,-2.742850,358
7413,2024-10-07 06:17:46.000,51,11705,YJ17FWV,544,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 04:44:00.000,2024-10-07 07:06:00.000,55.888448,-3.046411,300
7414,2024-10-07 06:17:26.000,51,11725,YJ17FZA,714,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 06:14:00.000,2024-10-07 08:36:00.000,55.616918,-2.803736,109
7415,2024-10-07 06:17:44.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.624566,-3.048125,71
7416,2024-10-07 06:17:29.000,X62,12006,YX20ODS,535,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 04:35:00.000,2024-10-07 06:38:00.000,55.903630,-3.166115,357
7417,2024-10-07 06:17:38.000,X62,12008,YX20ODU,605,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:05:00.000,2024-10-07 07:08:00.000,55.815525,-3.227148,32
7418,2024-10-07 06:17:38.000,X62,12209,YX72OML,705,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 06:05:00.000,2024-10-07 08:08:00.000,55.611436,-2.890595,229
7419,2024-10-07 06:18:08.000,51,11308,YA13AEK,637,inbound,The_Avenue,Transport_Interchange,2024-10-07 05:37:00.000,2024-10-07 06:31:00.000,55.597145,-2.742943,315
7420,2024-10-07 06:18:09.000,51,11725,YJ17FZA,714,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 06:14:00.000,2024-10-07 08:36:00.000,55.615608,-2.799440,123
7421,2024-10-07 06:18:10.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.613571,-2.793265,115
7422,2024-10-07 06:18:03.000,X62,12001,YX20ODK,705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 06:05:00.000,2024-10-07 08:25:00.000,55.944926,-3.183836,158
7423,2024-10-07 06:18:04.000,X62,12005,YX20ODR,635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:35:00.000,2024-10-07 07:38:00.000,55.650466,-3.176923,281
7424,2024-10-07 06:18:06.000,X62,12006,YX20ODS,535,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 04:35:00.000,2024-10-07 06:38:00.000,55.905613,-3.165371,24
7425,2024-10-07 06:18:06.000,X62,12008,YX20ODU,605,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:05:00.000,2024-10-07 07:08:00.000,55.818036,-3.224591,73
7426,2024-10-07 06:18:10.000,51,11801,YX67UZB,713,outbound,Transport_Interchange,Oxton,2024-10-07 06:13:00.000,2024-10-07 07:06:00.000,55.613571,-2.793265,115
7427,2024-10-07 06:18:29.000,X62,12209,YX72OML,705,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 06:05:00.000,2024-10-07 08:08:00.000,55.607530,-2.898286,302
7428,2024-10-07 06:18:38.000,51,11705,YJ17FWV,544,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 04:44:00.000,2024-10-07 07:06:00.000,55.889173,-3.051468,291
7429,2024-10-07 06:18:47.000,X62,12003,YX20ODN,656,inbound,Peebles__Eastgate,Transport_Interchange,2024-10-07 05:56:00.000,2024-10-07 06:42:00.000,55.625411,-3.030905,90
7430,2024-10-07 06:18:35.000,X62,12008,YX20ODU,605,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 05:05:00.000,2024-10-07 07:08:00.000,55.819670,-3.220041,11
7431,2024-10-07 06:18:37.000,X62,12209,YX72OML,705,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 06:05:00.000,2024-10-07 08:08:00.000,55.607826,-2.899503,292
7432,2024-10-07 06:19:01.000,51,11705,YJ17FWV,544,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_8,2024-10-07 04:44:00.000,2024-10-07 07:06:00.000,55.889683,-3.053228,293
